"Code","Codelist Code","Codelist Extensible (Yes/No)","Codelist Name","CDISC Submission Value","CDISC Synonym(s)","CDISC Definition","NCI Preferred Term","Standard and Date"
"C142513","C67497",,"CDISC Glossary","direct identifier",,"A piece of data that can be used to uniquely identify an individual (e.g., name, patient ID, social security number, exact address, telephone number, e-mail address, government issued identifiers, passport/VISA numbers) either without additional information or with cross-linking through other information that is in the public domain. [After PhUSE De-identification Standard for SDTM 3.2, version 1.0.1.]","Direct Identifier","Glossary CT 2025-09-26"
"C142444","C67497",,"CDISC Glossary","discontinuation",,"The act of concluding participation by an enrolled subject prior to completion of all protocol-required elements in a study. NOTE: Four categories of discontinuation are distinguished: a) dropout: Active discontinuation by a subject (also a noun referring to such a discontinued subject); b) investigator initiated discontinuation (e.g., for cause); c) loss to follow-up: cessation of participation without notice or action by the subject; d) sponsor initiated discontinuation. Note that subject discontinuation does not necessarily imply exclusion of subject data from analysis. ""Termination of subject"" has a history of synonymous use, but is now considered nonstandard. [After ICH E3, section 10.1 and FDA Guidance for Industry: Submission of Abbreviated Reports & Synopses in Support of Marketing Applications, IV A] See also withdrawal.","Study Subject Discontinuation","Glossary CT 2025-09-26"
"C142473","C67497",,"CDISC Glossary","discrepancy",,"The failure of a data point to pass a validation check. NOTE: Discrepancies may be detected by computerized edit checks or observed/ identified by the data reviewer as a result of manual data review. See also query.","Data Discrepancy","Glossary CT 2025-09-26"
"C2991","C67497",,"CDISC Glossary","disease",,"Any abnormal condition of the body or mind that causes discomfort, dysfunction, or distress to the affected person. NOTE: The term is often used broadly to include injuries, disabilities, syndromes, symptoms, deviant behaviors, and atypical variations of structure and function. [After NCI Thesaurus] See also diagnosis.","Disease or Disorder","Glossary CT 2025-09-26"
"C17751","C67497",,"CDISC Glossary","disease-free survival",,"The length of time after treatment for a specific disease during which a patient survives with no sign of recurrence of the disease. [NCI]","Disease-Free Survival","Glossary CT 2025-09-26"
"C142571","C67497",,"CDISC Glossary","document (HL7)",,"An ordered presentation of XML elements, possibly including text and tabular analyses, description, and figures. Descriptors for HL7 documents include type, class, and element. NOTE: In HL7, a document can be either physical (referring to the paper) or logical (referring to the content) with the following characteristics: 1) Stewardship; 2) Potential for authentication; 3) Wholeness; 4) Human readability; 5) Persistence; 6) Global vs. local context.","HL7 Document","Glossary CT 2025-09-26"
"C142751","C67497",,"CDISC Glossary","document root",,"The element in an XML document that contains all other elements; the first element in the document. [SPL Glossary]","XML Document Root","Glossary CT 2025-09-26"
"C142515","C67497",,"CDISC Glossary","document type definition (DTD)",,"XML specification for content and presentation of data and text in a document including definitions for the elements considered to be legal in the document. NOTE: Agreeing on a common DTD facilitates interoperability among systems incorporating the agreed standards. [From Electronic Submission File Formats and Specifications. Orientation and Best Practices For Data Formats and Submission to The Center For Tobacco Products. January 2018; Providing Regulatory Submissions in Electronic Format - Certain Human Pharmaceutical Product Applications and Related Submissions Using the eCTD Specifications Guidance for Industry. January 2019]","Document Type Definition","Glossary CT 2025-09-26"
"C19498","C67497",,"CDISC Glossary","documentation",,"All records, in any form (including but not limited to written, electronic, magnetic, and optical records, and scans, x-rays, and electrocardiograms) that describe or record the methods, conduct, and/or results of a trial, the factors affecting a trial, and the actions taken. [ICH E6 Glossary]","Document","Glossary CT 2025-09-26"
"C54076","C67497",,"CDISC Glossary","domain name",,"The way a particular web server is identified on the internet. For example, www.fda.gov names the World Wide Web (www) server for the Food and Drug administration, which is a government (.gov) entity. [Center for advancement of Clinical Research]","Domain Name","Glossary CT 2025-09-26"
"C62289","C67497",,"CDISC Glossary","domain",,"A collection of logically related observations with a common, specific topic that are normally collected for all subjects in a clinical investigation. NOTE: The logic of the relationship may pertain to the scientific subject matter of the data or to its role in the trial. Example domains include laboratory test results (LB), adverse events (AE), concomitant medications (CM). [After SDTM Implementation Guide version 3.2, CDISC.org] See also general observation class.","Domain","Glossary CT 2025-09-26"
"C42636","C67497",,"CDISC Glossary","dosage form","dose form; pharmaceutical form","Physical characteristics of a drug product, (e.g., tablet, capsule, or solution) that contains a drug substance, generally, but not necessarily, in association with one or more other ingredients. [After 21 CFR 314.3; After IDMP] See also drug product.","Pharmaceutical Dosage Form","Glossary CT 2025-09-26"
"C142516","C67497",,"CDISC Glossary","dosage regimen",,"The schedule of doses of an agent per unit of time, including the number of doses per given time period and the elapsed time between doses. NOTE: For example, every six hours or the time that the doses are to be given (for example, at 8 a.m. and 4 p.m. daily); and/or the amount of a medicine (the number of capsules, for example) to be given at each specific dosing time. [After AMA Manual of Style]","Dosage Regimen","Glossary CT 2025-09-26"
"C94394","C67497",,"CDISC Glossary","dosage",,"The amount of drug administered to a patient or test subject over a period of time; a regulated time bound administration of individual doses. NOTE: For example, a daily dosage specified in a prescription or a clinical trial, such as one 100mg tablet taken 4 times per day. [After AMA Manual of style]","Cumulative Dose","Glossary CT 2025-09-26"
