"Code","Codelist Code","Codelist Extensible (Yes/No)","Codelist Name","CDISC Submission Value","CDISC Synonym(s)","CDISC Definition","NCI Preferred Term","Standard and Date"
"C103350","C65047",,"Laboratory Test Code","ATPVITE","Alpha Tocopherol/Vitamin E","A relative measurement (ratio or percentage) of alpha-tocopherol to the total vitamin E in a biological specimen.","Alpha Tocopherol to Vitamin E Ratio Measurement","SEND CT 2024-03-29"
"C74657","C65047",,"Laboratory Test Code","AUERRODS","Auer Rods","A measurement of the Auer rods (elongated needle structures that are found in the cytoplasm of leukemic blasts and are formed by clumps of azurophilic granular material) in a biological specimen.","Auer Rod Measurement","SEND CT 2024-03-29"
"C165943","C65047",,"Laboratory Test Code","AXL","ARK; AXL Receptor Tyrosine Kinase; JTK11; Tyro7; UFO","A measurement of the AXL receptor tyrosine kinase in a biological specimen.","AXL Receptor Tyrosine Kinase Measurement","SEND CT 2024-03-29"
"C116185","C65047",,"Laboratory Test Code","AZURGRAN","Azurophilic Granulation; Azurophilic Granules","An observation of azurophilic granules in a biological specimen.","Azurophilic Granule Measurement","SEND CT 2024-03-29"
"C127607","C65047",,"Laboratory Test Code","B1BGLP","Beta-1B Glycoprotein; Hemopexin; HPX","A measurement of the beta-1B glycoprotein in a biological specimen.","Beta-1B Glycoprotein Measurement","SEND CT 2024-03-29"
"C81979","C65047",,"Laboratory Test Code","B2GLYAB","Beta-2 Glycoprotein Antibody","A measurement of the beta-2 glycoprotein antibody in a biological specimen.","Beta-2 Glycoprotein Antibody Measurement","SEND CT 2024-03-29"
"C127608","C65047",,"Laboratory Test Code","B2MCREAT","Beta-2 Microglobulin/Creatinine","A relative measurement (ratio) of the beta-2 microglobulin to creatinine in a biological specimen.","Beta-2 Microglobulin to Creatinine Ratio Measurement","SEND CT 2024-03-29"
"C81980","C65047",,"Laboratory Test Code","B2MICG","Beta-2 Microglobulin","A measurement of the beta-2 microglobulin in a biological specimen.","Beta-2 Microglobulin Measurement","SEND CT 2024-03-29"
"C64469","C65047",,"Laboratory Test Code","BACT","Bacteria","A measurement of the bacteria in a biological specimen.","Bacterial Count","SEND CT 2024-03-29"
"C111135","C65047",,"Laboratory Test Code","BAFF","B-Cell Activating Factor","A measurement of the B-cell activating factor in a biological specimen.","B-Cell Activating Factor Measurement","SEND CT 2024-03-29"
"C154764","C65047",,"Laboratory Test Code","BALA","Beta Alanine","A measurement of the beta alanine in a biological specimen.","Beta Alanine Measurement","SEND CT 2024-03-29"
"C154765","C65047",,"Laboratory Test Code","BAMBTAC","BABA; Beta-aminobutyrate; Beta-Aminobutyric Acid","A measurement of the beta-aminobutyric acid in a biological specimen.","Beta-Aminobutyric Acid Measurement","SEND CT 2024-03-29"
"C74688","C65047",,"Laboratory Test Code","BARB","Barbiturates","A measurement of any barbiturate class drug present in a biological specimen.","Barbiturate Drug Class Measurement","SEND CT 2024-03-29"
"C147309","C65047",,"Laboratory Test Code","BASEDEF","Base Deficit","A measurement of the amount of alkali required to return a biological specimen to a normal pH under standard conditions.","Base Deficit","SEND CT 2024-03-29"
"C119270","C65047",,"Laboratory Test Code","BASEEXCS","Actual Base Excess; Base Excess","A calculated measurement of the amount of acid required to return blood to a normal pH under standard conditions.","Base Excess Measurement","SEND CT 2024-03-29"
"C64470","C65047",,"Laboratory Test Code","BASO","Basophils","A measurement of the basophils in a biological specimen.","Absolute Basophil Count","SEND CT 2024-03-29"
"C130154","C65047",,"Laboratory Test Code","BASOB","Basophils Band Form","A measurement of the banded basophils in a biological specimen.","Basophil Band Form Count","SEND CT 2024-03-29"
"C130155","C65047",,"Laboratory Test Code","BASOBLE","Basophils Band Form/Leukocytes","A relative measurement (ratio or percentage) of the banded basophils to leukocytes in a biological specimen.","Basophil Band Form to Leukocytes Ratio Measurement","SEND CT 2024-03-29"
"C98865","C65047",,"Laboratory Test Code","BASOCE","Basophils/Total Cells","A relative measurement (ratio or percentage) of the basophils to total cells in a biological specimen (for example a bone marrow specimen).","Basophil to Total Cell Ratio Measurement","SEND CT 2024-03-29"
"C96670","C65047",,"Laboratory Test Code","BASOIM","Immature Basophils","A measurement of the immature basophils in a biological specimen.","Immature Basophil Count","SEND CT 2024-03-29"
"C96671","C65047",,"Laboratory Test Code","BASOIMLE","Immature Basophils/Leukocytes","A relative measurement (ratio or percentage) of immature basophils to total leukocytes in a biological specimen.","Immature Basophil to Leukocyte Ratio Measurement","SEND CT 2024-03-29"
"C64471","C65047",,"Laboratory Test Code","BASOLE","Basophils/Leukocytes","A relative measurement (ratio or percentage) of the basophils to leukocytes in a biological specimen.","Basophil to Leukocyte Ratio","SEND CT 2024-03-29"
"C135399","C65047",,"Laboratory Test Code","BASOMM","Basophilic Metamyelocytes","A measurement of the basophilic metamyelocytes in a biological specimen.","Basophilic Metamyelocyte Count","SEND CT 2024-03-29"
"C135400","C65047",,"Laboratory Test Code","BASOMYL","Basophilic Myelocytes","A measurement of the basophilic myelocytes in a biological specimen.","Basophilic Myelocyte Count","SEND CT 2024-03-29"
"C181448","C65047",,"Laboratory Test Code","BASOMYLY","Basophilic Myelocytes/Lymphocytes","A relative measurement (ratio or percentage) of the basophilic myelocytes to lymphocytes in a biological specimen (for example a bone marrow specimen).","Basophilic Myelocytes to Lymphocytes Ratio Measurement","SEND CT 2024-03-29"
"C135401","C65047",,"Laboratory Test Code","BASOSG","Basophils, Segmented","A measurement of the segmented basophils in a biological specimen.","Segmented Basophil Count","SEND CT 2024-03-29"
"C123455","C65047",,"Laboratory Test Code","BCEFNCTN","Beta-cell Function","A measurement of the beta cell function (insulin production and secretion) in a biological specimen.","Beta-Cell Function Measurement","SEND CT 2024-03-29"
"C170577","C65047",,"Laboratory Test Code","BCMAS","Soluble B Cell Maturation Antigen; Soluble BCM; Soluble BCMA; Soluble CD269; Soluble TNF Receptor Superfamily Member 17; Soluble TNFRSF13A","A measurement of the soluble B cell maturation antigen in a biological specimen.","Soluble B Cell Maturation Antigen Measurement","SEND CT 2024-03-29"
"C122102","C65047",,"Laboratory Test Code","BD2","Beta-defensin 2","A measurement of the beta-defensin 2 in a biological specimen.","Beta-defensin 2 Measurement","SEND CT 2024-03-29"
"C82004","C65047",,"Laboratory Test Code","BDNF","Brain-Derived Neurotrophic Factor","A measurement of the brain-derived neurotrophic factor in a biological specimen.","Brain-Derived Neurotrophic Factor Measurement","SEND CT 2024-03-29"
"C204645","C65047",,"Laboratory Test Code","BENZENE","Benzene","A measurement of the benzene in a specimen.","Benzene Measurement","SEND CT 2024-03-29"
"C100472","C65047",,"Laboratory Test Code","BETACRTN","b-Carotene; Beta Carotene; Beta Carotin","A measurement of the beta carotene in a biological specimen.","Beta Carotene Measurement","SEND CT 2024-03-29"
"C172517","C65047",,"Laboratory Test Code","BETAINES","Betaines","A measurement of the betaine class compounds in a biological specimen.","Betaines Measurement","SEND CT 2024-03-29"
"C184531","C65047",,"Laboratory Test Code","BFTNN","Bufotenine","A measurement of the bufotenine in a biological specimen.","Bufotenine Measurement","SEND CT 2024-03-29"
"C172497","C65047",,"Laboratory Test Code","BGTCPHRL","Beta and Gamma Tocopherol; Beta+Gamma Tocopherol","A measurement of the beta and gamma tocopherol in a biological specimen.","Beta and Gamma Tocopherol Measurement","SEND CT 2024-03-29"
"C186028","C65047",,"Laboratory Test Code","BHBACTAC","Beta-Hydroxybutyrate/Acetoacetate","A relative measurement (ratio) of the beta-hydroxybutyrate to acetoacetate in a biological specimen.","Beta-Hydroxybutyrate to Acetoacetate Ratio Measurement","SEND CT 2024-03-29"
"C189520","C65047",,"Laboratory Test Code","BHBEXR","3-Hydroxybutyrate Excretion Rate; B-Hydroxybutyrate Excretion Rate; Beta-Hydroxybutyrate Excretion Rate; BHB Excretion Rate","A measurement of the amount of beta-Hydroxybutyrate being excreted in a biological specimen over a defined period of time (e.g. one hour).","Beta-Hydroxybutyrate Excretion Rate Measurement","SEND CT 2024-03-29"
"C96568","C65047",,"Laboratory Test Code","BHYXBTR","3-Hydroxybutyrate; B-Hydroxybutyrate; Beta-Hydroxybutyrate; Beta-Hydroxybutyric Acid; BHB","A measurement of the total Beta-hydroxybutyrate in a biological specimen.","Beta-Hydroxybutyrate Measurement","SEND CT 2024-03-29"
"C74667","C65047",,"Laboratory Test Code","BICARB","Bicarbonate; HCO3","A measurement of the bicarbonate in a biological specimen.","Bicarbonate Measurement","SEND CT 2024-03-29"
"C64481","C65047",,"Laboratory Test Code","BILDIR","Direct Bilirubin","A measurement of the conjugated or water-soluble bilirubin in a biological specimen.","Direct Bilirubin Measurement","SEND CT 2024-03-29"
"C158226","C65047",,"Laboratory Test Code","BILDIRBI","Direct Bilirubin/Bilirubin","A relative measurement (ratio or percentage) of the direct bilirubin to total bilirubin in a biological specimen.","Direct Bilirubin to Bilirubin Ratio Measurement","SEND CT 2024-03-29"
"C74800","C65047",,"Laboratory Test Code","BILEAC","Bile Acid; Bile Acids; Bile Salt; Bile Salts","A measurement of the total bile acids in a biological specimen.","Bile Acid Measurement","SEND CT 2024-03-29"
"C38037","C65047",,"Laboratory Test Code","BILI","Bilirubin; Total Bilirubin","A measurement of the total bilirubin in a biological specimen.","Total Bilirubin Measurement","SEND CT 2024-03-29"
"C64483","C65047",,"Laboratory Test Code","BILIND","Indirect Bilirubin","A measurement of the unconjugated or non-water-soluble bilirubin in a biological specimen.","Indirect Bilirubin Measurement","SEND CT 2024-03-29"
"C74700","C65047",,"Laboratory Test Code","BITECE","Bite Cells","A measurement of the bite cells (erythrocytes with the appearance of a bite having been removed, due to oxidative hemolysis) in a biological specimen.","Bite Cell Count","SEND CT 2024-03-29"
"C111136","C65047",,"Laboratory Test Code","BJPROT","Bence-Jones Protein","A measurement of the total Bence-Jones protein in a biological specimen.","Bence-Jones Protein Measurement","SEND CT 2024-03-29"
"C74605","C65047",,"Laboratory Test Code","BLAST","Blasts","A measurement of the blast cells in a biological specimen.","Blast Count","SEND CT 2024-03-29"
"C150836","C65047",,"Laboratory Test Code","BLASTCE","Blasts/Total Cells","A relative measurement (ratio or percentage) of the blasts to total cells in a biological specimen.","Blasts to Total Cells Ratio Measurement","SEND CT 2024-03-29"
"C147311","C65047",,"Laboratory Test Code","BLASTERY","Basophilic Erythroblast","A measurement of the basophilic erythroblasts in a biological specimen taken from a non-human organism.","Basophilic Erythroblast Count","SEND CT 2024-03-29"
"C103407","C65047",,"Laboratory Test Code","BLASTIMM","Immunoblastic Lymphocytes; Immunoblasts","A measurement of the immunoblasts in a biological specimen.","Immunoblast Count","SEND CT 2024-03-29"
"C64487","C65047",,"Laboratory Test Code","BLASTLE","Blasts/Leukocytes","A relative measurement (ratio or percentage) of the blasts to leukocytes in a biological specimen.","Blast to Leukocyte Ratio","SEND CT 2024-03-29"
"C74630","C65047",,"Laboratory Test Code","BLASTLM","Leukemic Blasts","A measurement of the leukemic blasts (lymphoblasts and/or myeloblasts that remain in an immature state even when outside the bone marrow) in a biological specimen.","Leukemic Blast Count","SEND CT 2024-03-29"
"C100446","C65047",,"Laboratory Test Code","BLASTRUB","Proerythroblast; Pronormoblast; Rubriblast","A measurement of the rubriblasts in a biological specimen.","Proerythroblast Measurement","SEND CT 2024-03-29"
"C89775","C65047",,"Laboratory Test Code","BLEEDT","Bleeding Time; Clotting Time Homeostasis","A measurement of the time from the start to cessation of an induced bleed.","Bleeding Time","SEND CT 2024-03-29"
"C127609","C65047",,"Laboratory Test Code","BLISTCE","Blister Cell","A measurement of the blister cells in a biological specimen.","Blister Cell Count","SEND CT 2024-03-29"
"C106535","C65047",,"Laboratory Test Code","BLSTIMLY","Immunoblasts/Lymphocytes; Lymphocytes, Immunoblastic/Lymphocytes","A relative measurement (ratio or percentage) of immunoblasts to all lymphocytes present in a sample.","Immunoblasts to Lymphocytes Ratio Measurement","SEND CT 2024-03-29"
"C74641","C65047",,"Laboratory Test Code","BLSTLMLY","Leukemic Blasts/Lymphocytes","A relative measurement (ratio or percentage) of the leukemic blasts (immature lymphoblasts and/or myeloblasts) to mature lymphocytes in a biological specimen.","Leukemic Blast to Lymphocyte Ratio Measurement","SEND CT 2024-03-29"
"C102278","C65047",,"Laboratory Test Code","BLSTLY","Lymphoblasts; Lymphoid Blasts","A measurement of the lymphoblasts (immature cells that differentiate to form lymphocytes) in a biological specimen.","Lymphoblast Count","SEND CT 2024-03-29"
"C105444","C65047",,"Laboratory Test Code","BLSTLYLE","Lymphoblasts/Leukocytes","A relative measurement (ratio or percentage) of the lymphoblasts to leukocytes in a biological specimen.","Lymphoblast to Leukocyte Ratio Measurement","SEND CT 2024-03-29"
"C189503","C65047",,"Laboratory Test Code","BLSTLYLY","Lymphoblasts/Lymphocytes","A relative measurement (ratio or percentage) of the lymphoblasts to lymphocytes in a biological specimen.","Lymphoblast to Lymphocyte Ratio Measurement","SEND CT 2024-03-29"
"C98761","C65047",,"Laboratory Test Code","BLSTMBCE","Myeloblasts/Total Cells","A relative measurement (ratio or percentage) of the myeloblasts to total cells in a biological specimen (for example a bone marrow specimen).","Myeloblast to Total Cell Ratio Measurement","SEND CT 2024-03-29"
"C98752","C65047",,"Laboratory Test Code","BLSTMGK","Megakaryoblasts","A measurement of the megakaryoblasts in a biological specimen.","Megakaryoblast Cell Count","SEND CT 2024-03-29"
"C98753","C65047",,"Laboratory Test Code","BLSTMKCE","Megakaryoblasts/Total Cells","A relative measurement (ratio or percentage) of the megakaryoblasts to total cells in a biological specimen (for example a bone marrow specimen).","Megakaryoblast to Total Cell Ratio Measurement","SEND CT 2024-03-29"
"C187813","C65047",,"Laboratory Test Code","BLSTMKLE","Megakaryoblasts/Leukocytes","A relative measurement (ratio or percentage) of megakaryoblasts to total leukocytes in a biological specimen.","Megakaryoblasts to Leukocytes Ratio Measurement","SEND CT 2024-03-29"
"C189501","C65047",,"Laboratory Test Code","BLSTNM","Normoblasts","A measurement of the normoblasts in a biological specimen.","Normoblast Count","SEND CT 2024-03-29"
"C98764","C65047",,"Laboratory Test Code","BLSTNMCE","Normoblasts/Total Cells","A relative measurement (ratio or percentage) of the normoblasts to total cells in a biological specimen (for example a bone marrow specimen).","Normoblast to Total Cell Ratio Measurement","SEND CT 2024-03-29"
